user,failed_logins,requests_count,docs_accessed,docs_downloaded,hour_of_day,error_rate,unique_endpoints,session_duration_min,sensitive_docs_accessed,distinct_ips,share_actions,admin_actions,password_reset_delay_min,e2e_key_failures,repeated_doc_downloads,is_anomaly,predicted_anomaly,anomaly_score
user_43@scp.local,0,89,10,5,10,0.013,9,115.6,2,1,1,0,0,0,1,0,0,0.177068
user_43@scp.local,0,92,7,4,13,0.041,3,53.8,1,1,1,0,0,0,0,0,0,0.192396
user_2@scp.local,0,72,0,1,14,0.041,9,26.2,1,1,3,0,0,0,1,0,0,0.188936
user_43@scp.local,0,95,6,0,13,0.015,6,95.9,2,1,3,0,0,0,1,0,0,0.188456
user_12@scp.local,14,43,2,0,15,0.793,4,111.5,2,1,2,0,0,9,2,1,1,-0.113926
user_30@scp.local,0,90,1,1,17,0.036,3,104.7,1,1,1,0,0,0,1,0,0,0.178955
user_34@scp.local,4,35,7,22,16,0.14,3,44.8,4,1,7,0,0,0,1,1,0,0.040645
user_37@scp.local,0,22,0,4,16,0.006,10,117.4,2,1,1,0,0,0,2,0,0,0.164684
user_12@scp.local,0,28,9,5,13,0.008,6,34.7,0,1,0,0,0,0,2,0,0,0.187190
user_15@scp.local,0,26,1,3,9,0.02,3,56.0,2,1,1,0,0,0,2,0,0,0.178945
user_40@scp.local,0,431,3,0,9,0.309,26,73.8,2,1,2,0,0,0,0,1,1,-0.035200
user_50@scp.local,0,74,13,4,14,0.034,6,14.4,2,1,1,0,0,0,1,0,0,0.183828
user_5@scp.local,0,18,3,0,17,0.034,5,79.8,1,1,3,0,0,0,1,0,0,0.188533
user_41@scp.local,0,95,1,5,11,0.03,5,111.7,2,1,3,0,0,0,0,0,0,0.172761
user_44@scp.local,0,68,9,4,13,0.049,7,131.0,2,1,3,0,0,0,0,0,0,0.175152
user_27@scp.local,0,13,7,4,9,0.042,8,15.5,2,1,1,0,0,0,0,0,0,0.171904
user_31@scp.local,0,33,0,5,16,0.035,5,24.6,1,1,0,0,0,0,0,0,0,0.171459
user_36@scp.local,0,60,8,3,17,0.019,8,118.7,0,1,3,0,0,0,0,0,0,0.175348
user_5@scp.local,0,71,10,4,13,0.007,4,92.6,1,1,1,0,0,0,2,0,0,0.195114
user_46@scp.local,0,92,6,4,11,0.028,7,115.7,0,1,3,0,0,0,0,0,0,0.183444
user_29@scp.local,0,77,9,3,12,0.017,8,96.2,2,1,0,0,0,0,1,0,0,0.193883
user_9@scp.local,0,68,1,5,16,0.003,6,17.5,1,1,0,0,0,0,1,0,0,0.179354
user_30@scp.local,0,42,5,3,12,0.003,10,18.2,2,1,3,0,0,0,1,0,0,0.180408
user_14@scp.local,0,55,0,5,9,0.021,5,32.4,0,1,1,0,0,0,1,0,0,0.181097
user_5@scp.local,0,71,1,5,12,0.036,9,11.5,1,1,1,0,0,0,1,0,0,0.191076
user_37@scp.local,0,36,9,0,14,0.047,6,50.7,2,1,0,0,0,0,1,0,0,0.190380
user_40@scp.local,0,99,3,4,17,0.026,4,30.3,2,1,1,0,0,0,2,0,0,0.171889
user_5@scp.local,0,67,5,5,12,0.01,18,86.7,1,1,1,15,0,0,1,1,0,0.041813
user_28@scp.local,0,54,10,5,14,0.017,6,108.0,1,1,3,0,0,0,0,0,0,0.188182
user_20@scp.local,0,25,7,5,12,0.016,7,26.3,2,1,3,0,0,0,1,0,0,0.193227
user_28@scp.local,0,79,8,1,17,0.006,5,20.7,0,1,2,0,0,0,0,0,0,0.175169
user_23@scp.local,0,92,8,2,10,0.005,8,111.4,2,1,0,0,0,0,2,0,0,0.170489
user_1@scp.local,0,64,5,1,13,0.031,10,110.6,0,1,2,0,0,0,1,0,0,0.196660
user_43@scp.local,0,82,8,0,13,0.036,3,114.1,2,1,3,0,0,0,0,0,0,0.174260
user_1@scp.local,0,53,1,3,17,0.038,8,58.2,0,1,2,0,0,0,2,0,0,0.192401
user_24@scp.local,0,40,5,0,14,0.033,5,52.5,0,1,0,0,0,0,1,0,0,0.196297
user_27@scp.local,0,50,14,5,12,0.008,10,111.0,0,1,3,0,0,0,0,0,0,0.158488
user_50@scp.local,0,326,3,5,17,0.426,18,48.9,1,1,1,0,0,0,1,1,0,0.004502
user_9@scp.local,0,81,4,4,16,0.017,6,104.6,1,1,0,0,0,0,2,0,0,0.192557
user_15@scp.local,3,50,3,3,10,0.007,8,63.9,1,8,0,0,0.456,0,2,1,1,-0.049271
user_43@scp.local,0,87,2,3,15,0.017,4,118.0,1,1,2,0,0,0,0,0,0,0.188177
user_34@scp.local,12,18,3,3,11,0.755,8,13.6,1,1,3,0,0,9,2,1,1,-0.104542
user_29@scp.local,0,36,8,2,12,0.025,8,123.0,0,1,0,0,0,0,2,0,0,0.185180
user_29@scp.local,0,86,0,3,9,0.037,10,19.9,0,1,3,0,0,0,0,0,0,0.153337
user_24@scp.local,6,21,3,5,14,0.011,3,93.8,0,3,0,0,0.11,0,0,1,0,0.010020
user_42@scp.local,0,57,2,0,15,0.024,4,11.4,2,1,0,0,0,0,0,0,0,0.171012
user_41@scp.local,0,31,8,1,9,0.036,7,45.2,1,1,3,0,0,0,2,0,0,0.189025
user_25@scp.local,0,67,9,5,14,0.035,3,109.9,2,1,2,0,0,0,1,0,0,0.190714
user_3@scp.local,0,41,2,5,13,0.004,5,113.4,0,1,1,0,0,0,1,0,0,0.190451
user_43@scp.local,0,39,3,5,12,0.007,7,66.8,0,1,1,0,0,0,0,0,0,0.193619
user_12@scp.local,0,12,8,1,11,0.04,10,64.0,2,1,0,0,0,0,0,0,0,0.166653
user_41@scp.local,0,86,7,5,13,0.014,6,158.7,0,1,0,0,0,0,0,0,0,0.157646
user_19@scp.local,0,89,7,1,13,0.03,8,26.0,2,1,1,0,0,0,0,0,0,0.186416
user_29@scp.local,0,79,4,2,17,0.013,3,24.6,2,1,2,0,0,0,0,0,0,0.178700
user_13@scp.local,0,73,6,1,17,0.03,3,63.4,0,1,3,0,0,0,1,0,0,0.188385
user_50@scp.local,0,84,8,5,11,0.015,5,92.4,1,1,0,0,0,0,1,0,0,0.187662
user_31@scp.local,0,37,15,31,11,0.005,10,60.1,0,1,0,0,0,0,12,1,0,0.035210
user_30@scp.local,0,77,0,2,14,0.025,9,116.3,0,1,0,0,0,0,2,0,0,0.178208
user_30@scp.local,0,19,1,3,9,0.009,18,29.9,2,1,0,15,0,0,2,1,0,0.009159
user_1@scp.local,0,90,7,3,13,0.035,8,106.5,2,1,0,0,0,0,1,0,0,0.191396
user_20@scp.local,0,96,3,4,15,0.049,5,93.4,2,1,0,0,0,0,1,0,0,0.182237
user_16@scp.local,0,91,5,3,16,0.013,3,178.8,0,1,2,0,0,0,2,0,0,0.150938
user_6@scp.local,0,11,10,2,14,0.009,9,19.8,2,1,1,0,0,0,0,0,0,0.168250
user_9@scp.local,0,90,10,2,11,0.009,5,67.3,2,1,2,0,0,0,0,0,0,0.185946
user_26@scp.local,0,40,9,3,15,0.038,6,41.3,0,1,1,0,0,0,0,0,0,0.193541
user_3@scp.local,0,41,11,3,14,0.003,7,107.8,1,1,1,0,0,0,1,0,0,0.192936
user_34@scp.local,0,68,8,5,13,0.005,7,91.9,0,1,2,0,0,0,0,0,0,0.193554
user_5@scp.local,0,84,9,2,10,0.013,4,56.9,1,1,0,0,0,0,1,0,0,0.183110
user_44@scp.local,0,66,10,1,9,0.031,8,87.9,1,1,2,0,0,0,1,0,0,0.196147
user_39@scp.local,0,85,1,5,11,0.007,5,18.6,0,1,2,0,0,0,2,0,0,0.180030
user_16@scp.local,0,47,1,3,13,0.004,3,67.9,1,1,0,0,0,0,0,0,0,0.183817
user_32@scp.local,0,86,3,4,13,0.006,5,22.8,0,1,3,0,0,0,2,0,0,0.185773
user_1@scp.local,0,98,3,0,15,0.006,6,105.1,1,1,0,0,0,0,2,0,0,0.174353
user_33@scp.local,0,68,7,4,16,0.01,9,68.1,0,1,1,0,0,0,2,0,0,0.191433
user_37@scp.local,0,85,7,3,13,0.048,7,53.4,1,1,3,0,0,0,0,0,0,0.194584
user_41@scp.local,0,54,2,4,12,0.009,9,61.2,0,1,2,0,0,0,0,0,0,0.197344
user_50@scp.local,0,82,5,1,10,0.006,4,111.7,2,1,2,0,0,0,2,0,0,0.180990
user_36@scp.local,0,86,5,1,11,0.04,7,38.0,2,1,2,0,0,0,2,0,0,0.193416
user_32@scp.local,0,21,7,1,13,0.042,10,22.5,2,1,1,0,0,0,1,0,0,0.184735
user_14@scp.local,0,62,10,5,12,0.01,4,5.1,2,1,0,0,0,0,2,0,0,0.167105
user_42@scp.local,0,91,1,1,16,0.0,7,86.6,2,1,2,0,0,0,0,0,0,0.179342
user_45@scp.local,0,58,9,4,16,0.038,6,84.3,0,1,2,0,0,0,2,0,0,0.197398
user_6@scp.local,0,64,2,2,12,0.028,5,13.3,2,1,1,0,0,0,0,0,0,0.189633
user_9@scp.local,0,56,10,43,13,0.01,5,108.1,18,1,13,0,0,0,2,1,1,-0.034470
user_13@scp.local,0,12,1,22,9,0.025,10,27.7,10,1,10,0,0,0,1,1,0,0.011487
user_8@scp.local,6,49,8,2,13,0.677,6,17.6,1,1,0,0,0,8,0,1,1,-0.064582
user_16@scp.local,0,59,9,2,9,0.025,10,57.3,0,1,2,0,0,0,1,0,0,0.189564
user_32@scp.local,4,34,1,4,10,0.026,6,10.0,2,8,2,0,0.37,0,0,1,1,-0.056315
user_17@scp.local,0,93,1,1,15,0.03,3,8.6,1,1,1,0,0,0,0,0,0,0.165716
user_48@scp.local,0,52,7,5,9,0.048,8,114.0,0,1,3,0,0,0,0,0,0,0.173973
user_27@scp.local,0,55,1,2,14,0.044,10,80.0,1,1,2,0,0,0,2,0,0,0.192894
user_25@scp.local,0,12,22,58,9,0.018,6,47.9,2,1,2,0,0,0,9,1,0,0.018011
user_39@scp.local,4,70,2,11,16,0.12,9,81.3,8,1,5,0,0,0,2,1,0,0.043762
user_14@scp.local,0,30,6,2,10,0.035,7,69.4,0,1,0,0,0,0,0,0,0,0.187225
user_45@scp.local,0,94,4,3,10,0.024,4,96.3,1,1,2,0,0,0,2,0,0,0.186869
user_6@scp.local,11,65,10,5,9,0.334,3,65.1,1,1,3,0,0,9,2,1,1,-0.063478
user_1@scp.local,0,24,13,6,9,0.031,10,90.2,0,1,2,0,0,0,0,0,0,0.159858
user_20@scp.local,0,12,8,2,11,0.003,9,91.4,2,1,0,0,0,0,2,0,0,0.171605
user_6@scp.local,0,12,2,5,12,0.01,8,64.3,2,1,0,0,0,0,1,0,0,0.183496
user_8@scp.local,0,82,3,2,16,0.043,7,45.1,2,1,0,0,0,0,2,0,0,0.188334
user_30@scp.local,0,34,0,2,11,0.014,10,116.4,0,1,2,0,0,0,1,0,0,0.181322
user_34@scp.local,0,28,6,1,10,0.022,7,135.7,0,1,3,0,0,0,2,0,0,0.176361
user_30@scp.local,0,35,5,16,17,0.368,7,38.9,8,1,6,0,0,0,2,1,0,0.028299
user_3@scp.local,0,31,2,3,9,0.017,8,41.1,0,1,0,0,0,0,0,0,0,0.176732
user_3@scp.local,0,12,9,0,13,0.083,9,45.3,0,1,3,0,0,0,0,0,0,0.149608
user_1@scp.local,0,90,5,2,17,0.049,10,110.8,0,1,3,0,0,0,2,0,0,0.172128
user_20@scp.local,0,65,3,1,14,0.001,4,80.3,0,1,3,0,0,0,2,0,0,0.187240
user_47@scp.local,0,10,10,1,14,0.008,5,105.3,0,1,1,0,0,0,2,0,0,0.174485
user_3@scp.local,0,23,0,5,12,0.032,9,112.3,0,1,3,0,0,0,0,0,0,0.172231
user_26@scp.local,0,12,3,4,13,0.004,6,102.9,2,1,0,0,0,0,1,0,0,0.184000
user_40@scp.local,0,48,8,5,11,0.033,10,5.5,1,1,3,0,0,0,1,0,0,0.173057
user_28@scp.local,0,44,6,3,11,0.041,7,97.7,1,1,0,0,0,0,2,0,0,0.198150
user_31@scp.local,0,99,6,2,11,0.022,10,61.9,0,1,2,0,0,0,1,0,0,0.186422
user_47@scp.local,0,16,3,1,14,0.002,10,69.9,2,1,0,0,0,0,1,0,0,0.175907
user_4@scp.local,0,36,1,2,11,0.002,9,69.2,2,1,3,0,0,0,1,0,0,0.187331
user_41@scp.local,0,21,9,0,14,0.029,3,60.0,1,1,0,0,0,0,1,0,0,0.185005
user_47@scp.local,0,21,6,2,16,0.015,4,111.6,1,1,0,0,0,0,1,0,0,0.185844
user_15@scp.local,0,57,10,4,12,0.014,5,26.1,0,1,0,0,0,0,0,0,0,0.176464
user_48@scp.local,0,95,1,3,15,0.015,8,82.4,1,1,1,0,0,0,0,0,0,0.187018
user_17@scp.local,0,58,6,1,14,0.012,9,80.2,2,1,1,0,0,0,1,0,0,0.198759
user_50@scp.local,0,91,6,1,12,0.018,4,18.6,2,1,2,0,0,0,1,0,0,0.189451
user_15@scp.local,0,46,5,4,16,0.021,6,84.7,2,1,2,0,0,0,1,0,0,0.207198
user_39@scp.local,0,74,7,1,14,0.011,5,106.1,2,1,1,0,0,0,0,0,0,0.189992
user_25@scp.local,0,98,8,5,17,0.018,4,106.5,1,1,1,0,0,0,1,0,0,0.174961
user_10@scp.local,0,64,7,4,14,0.04,8,56.5,0,1,1,0,0,0,1,0,0,0.207107
user_40@scp.local,0,80,4,2,16,0.016,6,60.2,1,1,0,0,0,0,2,0,0,0.196507
user_14@scp.local,0,99,7,0,11,0.025,8,111.8,1,1,3,0,0,0,2,0,0,0.178241
user_22@scp.local,0,24,0,1,17,0.006,3,106.5,0,1,3,0,0,0,1,0,0,0.164439
user_7@scp.local,0,16,5,0,10,0.02,5,41.6,1,1,3,0,0,0,2,0,0,0.180189
user_28@scp.local,0,89,1,5,16,0.035,8,110.7,2,1,2,0,0,0,2,0,0,0.181993
user_10@scp.local,0,17,0,5,10,0.018,9,48.4,2,1,3,0,0,0,1,0,0,0.173948
user_24@scp.local,0,51,9,4,14,0.027,7,116.8,2,1,0,0,0,0,1,0,0,0.190428
user_47@scp.local,0,93,4,5,15,0.016,4,39.6,1,1,3,0,0,0,2,0,0,0.187561
user_21@scp.local,0,11,0,0,14,0.019,3,13.4,1,1,1,0,0,0,1,0,0,0.172567
user_36@scp.local,8,61,5,4,12,0.042,4,98.2,2,7,2,0,0.063,0,1,1,1,-0.039951
user_13@scp.local,0,16,9,5,11,0.024,9,49.8,1,1,0,0,0,0,1,0,0,0.184412
user_20@scp.local,0,26,2,5,13,0.046,6,76.8,1,1,2,0,0,0,1,0,0,0.204564
user_41@scp.local,0,93,8,5,14,0.045,4,106.4,2,1,1,0,0,0,1,0,0,0.182565
user_29@scp.local,0,436,7,1,12,0.749,22,109.6,0,1,1,0,0,0,0,1,1,-0.062288
user_22@scp.local,0,12,1,5,14,0.006,5,85.7,0,1,0,0,0,0,2,0,0,0.172547
user_22@scp.local,0,73,7,2,9,0.026,6,6.0,2,1,2,0,0,0,0,0,0,0.177100
user_47@scp.local,0,83,9,0,14,0.017,9,108.3,1,1,1,0,0,0,2,0,0,0.188571
user_36@scp.local,0,28,3,2,13,0.037,4,95.5,2,1,3,0,0,0,2,0,0,0.191569
user_2@scp.local,0,50,3,3,10,0.013,6,14.2,1,1,0,0,0,0,1,0,0,0.189784
user_46@scp.local,0,76,8,4,15,0.012,7,53.6,0,1,3,0,0,0,1,0,0,0.199483
user_25@scp.local,0,33,8,4,14,0.007,7,41.7,2,1,1,0,0,0,2,0,0,0.197293
user_39@scp.local,0,29,10,4,14,0.003,8,23.8,0,1,1,0,0,0,0,0,0,0.182739
user_39@scp.local,0,16,4,0,14,0.029,8,118.3,2,1,3,0,0,0,1,0,0,0.183348
user_23@scp.local,0,86,3,0,16,0.018,4,19.0,2,1,1,0,0,0,2,0,0,0.180772
user_15@scp.local,0,30,5,0,17,0.044,5,96.8,1,1,0,0,0,0,1,0,0,0.187667
user_29@scp.local,0,94,4,4,13,0.028,10,102.1,2,1,2,0,0,0,0,0,0,0.184960
user_39@scp.local,0,23,8,1,11,0.037,8,75.6,1,1,0,0,0,0,1,0,0,0.192885
user_2@scp.local,0,38,3,5,10,0.093,9,52.0,0,1,3,0,0,0,0,0,0,0.163571
user_18@scp.local,0,11,0,4,17,0.011,8,95.3,2,1,1,0,0,0,1,0,0,0.173035
user_34@scp.local,0,53,9,3,12,0.03,8,45.4,0,1,0,0,0,0,1,0,0,0.193007
user_45@scp.local,0,85,3,2,10,0.025,10,59.8,0,1,3,0,0,0,2,0,0,0.182320
user_26@scp.local,0,13,7,2,17,0.047,5,19.2,1,1,1,0,0,0,2,0,0,0.179438
user_25@scp.local,0,77,3,0,16,0.045,6,32.4,2,1,2,0,0,0,0,0,0,0.190074
user_25@scp.local,0,24,36,33,13,0.001,5,120.0,0,1,2,0,0,0,8,1,0,0.034683
user_8@scp.local,0,46,7,0,9,0.011,3,115.7,2,1,0,0,0,0,0,0,0,0.163276
user_12@scp.local,0,31,15,24,10,0.042,6,74.0,2,1,0,0,0,0,19,1,0,0.038988
user_12@scp.local,7,12,6,0,14,0.444,6,15.2,1,1,1,0,0,9,0,1,1,-0.052454
user_6@scp.local,0,27,15,7,11,0.009,6,87.9,1,1,2,0,0,0,0,0,0,0.162045
user_21@scp.local,0,12,5,1,16,0.022,7,61.3,0,1,1,0,0,0,2,0,0,0.188841
user_31@scp.local,0,202,5,2,12,0.621,28,50.8,2,1,0,0,0,0,2,1,1,-0.034208
user_33@scp.local,0,62,5,3,11,0.005,10,113.0,0,1,0,0,0,0,2,0,0,0.182289
user_36@scp.local,0,61,5,2,14,0.032,6,55.1,0,1,0,0,0,0,0,0,0,0.193727
user_20@scp.local,0,72,2,5,17,0.047,8,76.6,1,1,1,0,0,0,0,0,0,0.187083
user_18@scp.local,0,93,3,0,13,0.008,9,53.1,1,1,2,0,0,0,2,0,0,0.191576
user_46@scp.local,0,92,5,2,11,0.041,5,118.1,1,1,3,0,0,0,1,0,0,0.192706
user_32@scp.local,0,75,9,3,12,0.039,5,6.9,1,2,1,0,0,0,0,0,0,0.132457
user_29@scp.local,0,36,3,1,10,0.003,8,40.9,2,1,3,0,0,0,0,0,0,0.178425
user_43@scp.local,0,99,10,3,13,0.009,10,62.0,2,1,0,0,0,0,2,0,0,0.166512
user_24@scp.local,0,29,10,3,10,0.04,4,25.6,0,1,0,0,0,0,1,0,0,0.173989
user_23@scp.local,0,33,6,3,17,0.046,4,68.4,2,1,1,0,0,0,0,0,0,0.188316
user_36@scp.local,0,40,1,3,16,0.03,4,70.3,0,1,3,0,0,0,0,0,0,0.186550
user_11@scp.local,0,42,5,5,12,0.012,10,43.8,2,1,1,0,0,0,2,0,0,0.192585
user_1@scp.local,5,83,6,5,11,0.654,7,70.6,0,1,3,0,0,3,0,1,0,0.011241
user_27@scp.local,0,58,0,1,13,0.004,3,46.1,0,1,3,0,0,0,1,0,0,0.181668
user_20@scp.local,0,89,8,1,14,0.021,9,48.5,1,1,2,0,0,0,1,0,0,0.197243
user_35@scp.local,0,89,2,4,13,0.03,10,77.3,2,1,3,0,0,0,1,0,0,0.191078
user_24@scp.local,0,63,0,4,12,0.013,9,7.1,2,1,0,0,0,0,1,0,0,0.173010
user_8@scp.local,0,100,5,4,9,0.045,9,110.0,2,1,3,0,0,0,2,0,0,0.171703
user_6@scp.local,0,98,0,0,13,0.015,9,70.4,0,1,2,0,0,0,1,0,0,0.178895
user_40@scp.local,0,61,3,2,22,0.011,7,249.2,2,1,0,0,0,0,1,1,0,0.126570
user_6@scp.local,0,13,8,44,11,0.02,6,19.3,6,1,14,0,0,0,0,1,0,0.023584
user_32@scp.local,0,51,1,2,15,0.019,3,7.4,2,2,3,0,0,0,1,0,0,0.127439
user_10@scp.local,0,89,8,5,15,0.012,10,27.8,0,1,3,0,0,0,0,0,0,0.168277
user_37@scp.local,0,68,8,2,17,0.092,5,110.2,2,1,2,0,0,0,0,0,0,0.162616
user_35@scp.local,0,94,8,3,16,0.002,5,71.6,2,1,1,0,0,0,0,0,0,0.180182
user_4@scp.local,0,85,0,0,11,0.027,3,69.8,2,1,2,0,0,0,2,0,0,0.176847
user_10@scp.local,0,25,6,4,16,0.004,4,24.8,1,1,2,0,0,0,1,0,0,0.189754
user_18@scp.local,0,61,3,2,10,0.001,3,27.5,2,1,3,0,0,0,1,0,0,0.178831
user_12@scp.local,0,29,5,1,13,0.035,4,33.8,2,1,3,0,0,0,0,0,0,0.190207
user_29@scp.local,0,24,7,3,12,0.005,8,40.7,0,1,0,0,0,0,2,0,0,0.184749
user_46@scp.local,0,13,0,4,9,0.01,6,22.4,0,1,1,0,0,0,2,0,0,0.166086
user_35@scp.local,0,73,0,0,17,0.004,10,119.5,2,1,1,0,0,0,2,0,0,0.160093
user_43@scp.local,0,92,8,1,10,0.006,5,28.7,2,1,1,0,0,0,1,0,0,0.182429
user_31@scp.local,0,91,9,0,9,0.04,4,13.0,0,1,0,0,0,0,2,0,0,0.154878
user_6@scp.local,0,25,8,5,9,0.018,7,15.6,0,1,3,0,0,0,2,0,0,0.178393
user_32@scp.local,0,31,6,3,10,0.039,6,68.5,1,1,0,0,0,0,1,0,0,0.198592
user_20@scp.local,0,56,3,4,17,0.023,4,83.7,0,1,0,0,0,0,1,0,0,0.189939
user_45@scp.local,6,15,8,28,23,0.334,8,108.4,8,1,7,0,0,0,0,1,1,-0.055931
user_27@scp.local,0,81,1,0,17,0.005,3,41.2,0,1,1,0,0,0,2,0,0,0.171423
user_19@scp.local,2,81,0,1,12,0.027,3,51.4,0,3,0,0,0.039,0,1,1,0,0.060604
user_20@scp.local,0,13,9,0,17,0.011,9,93.3,0,1,2,0,0,0,1,0,0,0.172799
user_5@scp.local,0,36,10,4,15,0.016,6,94.9,0,1,2,0,0,0,1,0,0,0.200335
user_45@scp.local,0,69,5,2,17,0.011,9,118.9,0,1,0,0,0,0,1,0,0,0.181249
user_39@scp.local,0,59,6,2,11,0.095,8,58.8,1,1,0,0,0,0,0,0,0,0.175208
user_39@scp.local,0,16,5,3,5,0.025,7,318.9,1,1,2,0,0,0,1,1,0,0.107183
user_43@scp.local,0,83,3,2,16,0.003,8,89.2,1,1,2,0,0,0,1,0,0,0.196939
user_37@scp.local,0,91,0,1,16,0.041,7,20.2,1,1,0,0,0,0,0,0,0,0.164924
user_37@scp.local,0,407,1,3,16,0.35,27,62.7,1,1,1,0,0,0,2,1,1,-0.028236
user_4@scp.local,0,35,8,1,16,0.031,3,119.8,1,1,0,0,0,0,2,0,0,0.176485
user_6@scp.local,0,44,8,25,10,0.001,6,52.6,6,1,5,0,0,0,0,1,0,0.105373
user_30@scp.local,0,94,11,6,12,0.021,5,86.3,2,1,0,0,0,0,1,0,0,0.176055
user_12@scp.local,0,79,3,4,13,0.005,4,45.6,2,1,1,0,0,0,2,0,0,0.195896
user_39@scp.local,0,67,3,4,17,0.002,10,39.3,1,1,1,0,0,0,1,0,0,0.181869
user_42@scp.local,0,27,5,2,13,0.019,3,85.9,0,1,3,0,0,0,1,0,0,0.196035
user_12@scp.local,0,12,7,4,9,0.03,3,44.8,1,1,1,0,0,0,1,0,0,0.185285
user_29@scp.local,0,46,6,2,13,0.032,7,100.7,2,1,3,0,0,0,1,0,0,0.202660
user_50@scp.local,0,94,9,3,10,0.011,3,61.4,1,1,2,0,0,0,2,0,0,0.181249
user_5@scp.local,0,37,3,4,16,0.016,8,85.5,0,1,2,0,0,0,1,0,0,0.201104
user_17@scp.local,0,51,10,16,16,0.048,7,77.8,12,1,10,0,0,0,0,1,0,0.013807
user_16@scp.local,0,50,9,30,13,0.116,8,92.3,10,1,8,0,0,0,0,1,0,0.021931
user_38@scp.local,0,60,4,30,3,0.303,4,82.1,6,1,5,0,0,0,2,1,0,0.003890
user_1@scp.local,0,38,8,0,12,0.031,4,5.9,1,1,2,0,0,0,2,0,0,0.182308
user_9@scp.local,0,20,0,1,3,0.031,9,249.1,0,1,3,0,0,0,0,1,0,0.067404
user_15@scp.local,0,36,1,0,10,0.041,6,34.6,0,1,2,0,0,0,2,0,0,0.184610
user_20@scp.local,0,82,3,4,11,0.023,5,96.8,0,1,2,0,0,0,0,0,0,0.191840
user_17@scp.local,0,40,3,4,16,0.027,10,50.7,1,1,3,0,0,0,2,0,0,0.189193
user_21@scp.local,0,72,0,0,12,0.043,10,67.1,1,1,1,0,0,0,0,0,0,0.178085
user_6@scp.local,0,20,5,1,9,0.042,4,65.4,2,1,1,0,0,0,2,0,0,0.182479
user_28@scp.local,0,61,2,2,10,0.045,5,106.2,2,1,3,0,0,0,2,0,0,0.184438
user_27@scp.local,0,56,5,1,16,0.043,5,62.2,2,1,0,0,0,0,1,0,0,0.194464
user_3@scp.local,0,31,4,2,10,0.015,9,19.1,0,1,1,0,0,0,0,0,0,0.181304
user_31@scp.local,0,60,9,1,10,0.014,6,97.8,0,1,2,0,0,0,0,0,0,0.184988
user_42@scp.local,0,45,7,0,13,0.038,4,78.5,0,1,1,0,0,0,1,0,0,0.199359
user_36@scp.local,0,45,1,5,14,0.018,6,16.3,0,1,0,0,0,0,2,0,0,0.182018
user_32@scp.local,0,76,6,2,10,0.02,6,103.5,0,1,3,0,0,0,1,0,0,0.194885
user_46@scp.local,0,83,10,1,10,0.007,6,31.3,0,1,3,0,0,0,2,0,0,0.178102
user_31@scp.local,0,34,2,2,11,0.013,6,77.6,0,1,3,0,0,0,2,0,0,0.192681
user_45@scp.local,0,100,4,4,12,0.014,4,110.1,1,1,1,0,0,0,2,0,0,0.180198
user_45@scp.local,0,44,10,0,10,0.011,3,69.5,1,1,1,0,0,0,1,0,0,0.185084
user_39@scp.local,0,47,4,5,15,0.038,4,118.3,1,1,0,0,0,0,0,0,0,0.185806
user_39@scp.local,0,71,7,1,9,0.03,10,80.3,1,1,3,0,0,0,2,0,0,0.185835
user_31@scp.local,4,22,0,1,12,0.033,5,113.7,2,3,0,0,0.16,0,0,1,0,0.022935
user_28@scp.local,0,73,7,0,13,0.01,5,27.5,1,1,2,0,0,0,1,0,0,0.202175
user_36@scp.local,0,10,7,2,15,0.024,6,80.8,0,1,1,0,0,0,2,0,0,0.191250
user_46@scp.local,0,52,7,0,12,0.038,7,159.7,1,1,1,0,0,0,0,0,0,0.174129
user_42@scp.local,0,37,2,3,10,0.034,5,107.6,0,1,2,0,0,0,0,0,0,0.188776
user_28@scp.local,0,44,9,5,12,0.032,5,102.0,1,1,1,0,0,0,1,0,0,0.200197
user_24@scp.local,0,43,8,2,17,0.039,7,83.2,0,2,2,0,0,0,2,0,0,0.137176
user_20@scp.local,0,24,10,2,13,0.039,6,19.2,0,1,1,0,0,0,2,0,0,0.191287
user_4@scp.local,0,97,6,5,15,0.04,8,63.6,1,1,2,0,0,0,2,0,0,0.192801
user_42@scp.local,0,52,8,0,16,0.022,5,110.9,0,1,2,0,0,0,1,0,0,0.187503
user_36@scp.local,0,58,6,0,12,0.001,9,8.0,2,1,0,0,0,0,0,0,0,0.169649
user_35@scp.local,0,77,6,3,13,0.035,7,88.9,1,1,3,0,0,0,0,0,0,0.201225
user_45@scp.local,0,61,5,0,15,0.04,5,104.0,0,1,2,0,0,0,2,0,0,0.193799
user_7@scp.local,0,15,7,3,10,0.036,7,56.5,2,1,0,0,0,0,0,0,0,0.181231
user_20@scp.local,0,29,1,0,16,0.021,3,106.8,2,1,1,0,0,0,2,0,0,0.177903
user_10@scp.local,0,68,4,1,11,0.018,10,99.6,0,1,0,0,0,0,1,0,0,0.186638
user_28@scp.local,0,34,1,4,14,0.036,5,45.9,2,1,3,0,0,0,1,0,0,0.197707
user_17@scp.local,0,36,6,2,14,0.015,6,54.3,2,1,2,0,0,0,1,0,0,0.206830
user_20@scp.local,0,67,0,5,13,0.029,4,90.5,2,1,0,0,0,0,2,0,0,0.182108
user_6@scp.local,0,44,3,2,11,0.037,10,40.2,0,1,2,0,0,0,2,0,0,0.191363
